
title,endpoint
Traffic Crashes,https://data.virginia.gov/api/action/datastore_search?resource_id=9c1832b3-2903-45a2-9def-40217a6a7459&limit=0
VDH PUD HAI LTACH Laboratory Identified Events,https://data.virginia.gov/api/action/datastore_search?resource_id=9c548137-fed9-411f-b39f-6c402119d56a&limit=0
Neighborhood Ultility Permits Line,https://data.virginia.gov/api/action/datastore_search?resource_id=9d2a0c31-b004-4099-98e5-9d882633c140&limit=0
Poverty by Race by Sex by Age- NC,https://data.virginia.gov/api/action/datastore_search?resource_id=9d658857-f6c7-4763-b68b-75a4c2c41daf&limit=0
Corporation,https://data.virginia.gov/api/action/datastore_search?resource_id=9d79f14f-86cd-4ce2-b2da-2df005958e0d&limit=0
Preliminary Estimates of Cumulative COVID-19-associated Hospitalizations by Week for 2024-2025,https://data.virginia.gov/api/action/datastore_search?resource_id=9d9222b1-e601-40ee-80fd-1b0a6120c57b&limit=0
devAuto_tafVersion,https://data.virginia.gov/api/action/datastore_search?resource_id=9dd1d735-9341-4a57-bd7f-9eaff1e22b87&limit=0
STE VDOT SYIP APPRVD SUM,https://data.virginia.gov/api/action/datastore_search?resource_id=9df696c0-0171-46e5-866e-cfa5e11a2e39&limit=0
Rivers (2022 Final WQA IR Assessment),https://data.virginia.gov/api/action/datastore_search?resource_id=9e11748b-4383-4cad-b807-97431e2b4d5b&limit=0
Conditional Zoning,https://data.virginia.gov/api/action/datastore_search?resource_id=9e435add-ac02-436c-9597-b62b4861fc09&limit=0
"Access to Jobs in Virginia by census block 2023 (auto, bike, walk & transit)",https://data.virginia.gov/api/action/datastore_search?resource_id=9e8973c2-933d-45af-bf19-ff133a5890bc&limit=0
MiddleSchoolBoundary layer,https://data.virginia.gov/api/action/datastore_search?resource_id=9ee24f03-85dc-4994-81d9-5357b92f1716&limit=0
2022 Final WQA Monitoring Stations,https://data.virginia.gov/api/action/datastore_search?resource_id=9f11c35f-74bd-4c80-841a-3601bf1cfd3b&limit=0
Recreation Park Trails,https://data.virginia.gov/api/action/datastore_search?resource_id=9f2cbe9a-4544-45f9-8278-4b772263ca1a&limit=0
"Consumer Airfare Report: Table 2 - Top 1,000 City-Pair Markets",https://data.virginia.gov/api/action/datastore_search?resource_id=9f301e84-23d9-458f-8cd4-dffee22669e3&limit=0
"Rate of NAS per 1,000 births in newborns whose deliveries were covered by Medicaid or CHIP, 2017 - 2019",https://data.virginia.gov/api/action/datastore_search?resource_id=9f47ad4e-6689-404f-ae03-69dbf55a4549&limit=0
Bedford County Fire Hydrants - BRWA Open Data,https://data.virginia.gov/api/action/datastore_search?resource_id=9fa06a9c-aee3-4334-bc5a-cbfcb53377b5&limit=0
2018-2023_BLS_DATA,https://data.virginia.gov/api/action/datastore_search?resource_id=9fd7b475-b3dc-49e9-bd41-ede52a528395&limit=0
Parcels,https://data.virginia.gov/api/action/datastore_search?resource_id=a002015c-2f36-491b-9f00-3f983c7b67d7&limit=0
FY 2022 End of Year Annual Financial Reporting,https://data.virginia.gov/api/action/datastore_search?resource_id=a008af86-1ba6-43ed-b8ba-3d76a11cf854&limit=0
Air Quality Index Report - County wise(Virginia) (2019),https://data.virginia.gov/api/action/datastore_search?resource_id=a047219f-2558-40de-97c1-e44a05a47679&limit=0
Metrorail Stations,https://data.virginia.gov/api/action/datastore_search?resource_id=a0625259-825b-498f-80e2-ebdf1d997967&limit=0
Data for Artificial Intelligence: Data-Centric AI for Transportation: Work Zone Use Case Raw Maryland Speed Data,https://data.virginia.gov/api/action/datastore_search?resource_id=a0a84f19-41ab-47eb-89ca-86d5aea65082&limit=0
Storm Drainage Node,https://data.virginia.gov/api/action/datastore_search?resource_id=a0b4d2bb-fa89-4756-8101-22382c708782&limit=0
"Nutrition, Physical Activity, and Obesity - American Community Survey",https://data.virginia.gov/api/action/datastore_search?resource_id=a0cbefda-5527-4ea9-b3f9-07e2cac84f2e&limit=0
VDH Public Use Dataset Respiratory Illness Activity,https://data.virginia.gov/api/action/datastore_search?resource_id=a0da176d-3e45-427f-a6fd-f1bcb8a71136&limit=0
"Mapping Injury, Overdose, and Violence - National",https://data.virginia.gov/api/action/datastore_search?resource_id=a1149efd-ad75-4edd-b255-3a87645dbbcb&limit=0
Commonwealth of Virginia Full-Time Equivalent (F.T.E.) Employment,https://data.virginia.gov/api/action/datastore_search?resource_id=a1254c15-d8e4-4d3a-8878-540802e48f78&limit=0
VDH-COVID-19-PublicUseDataset-Cases  -  RETIRED Dataset,https://data.virginia.gov/api/action/datastore_search?resource_id=a13ba7b2-fbd0-41cf-bc6f-92a0a454f603&limit=0
prodAuto_measure_compare_download,https://data.virginia.gov/api/action/datastore_search?resource_id=a15f41dd-c654-4a7d-ba44-98c54b0a54bc&limit=0
Radon Potential Areas,https://data.virginia.gov/api/action/datastore_search?resource_id=a1986259-7406-47e2-b39e-70f6abc020d8&limit=0
PA High School Students with Disabilities Who Enter Competitive Integrated Employment within 3 Months of Graduation Current Labor & Industry,https://data.virginia.gov/api/action/datastore_search?resource_id=a199a5d5-1125-467e-b1f4-17bf4c474aa6&limit=0
DOE Credential Attempted Students 2017 - 2018,https://data.virginia.gov/api/action/datastore_search?resource_id=a20cc9e5-25b1-4816-a523-f136f561c93c&limit=0
Persons Aged 21 - 64 with Disabilities enrolled with the Office of Long Term Living's Community HealthChoices Waiver Program Statewide Human Services -PA,https://data.virginia.gov/api/action/datastore_search?resource_id=a224b935-aaa2-47a4-afb1-7c549c0240e7&limit=0
Code Enforcement Cases,https://data.virginia.gov/api/action/datastore_search?resource_id=a25516d2-eb93-4c0d-8586-a374abba2cc8&limit=0
Age Categories,https://data.virginia.gov/api/action/datastore_search?resource_id=a285a635-2827-4a65-9e6f-cb6ce4f9f559&limit=0
Police Active Warrants,https://data.virginia.gov/api/action/datastore_search?resource_id=a2b62b6f-c69d-4f80-bb83-9219d7924c96&limit=0
School Boundary,https://data.virginia.gov/api/action/datastore_search?resource_id=a2ffbd40-ce43-4d5a-99d8-bb74efdd8b50&limit=0
Public Safety Community Events,https://data.virginia.gov/api/action/datastore_search?resource_id=a30e4e11-5bb1-4609-beb1-c9b8a45a0bde&limit=0
Air Quality Index Report - City wise(Virginia) (2021),https://data.virginia.gov/api/action/datastore_search?resource_id=a321633f-2710-4902-be58-b17b2c965fe6&limit=0
Storm Drainage Pipe IO,https://data.virginia.gov/api/action/datastore_search?resource_id=a328de1b-5332-4cef-8049-47d97aac1ca8&limit=0
Pollutant PM2.5 Daily Data in Virginia (2022),https://data.virginia.gov/api/action/datastore_search?resource_id=a33e96af-c479-472e-8adb-d22b161dcade&limit=0
Fishing and Hunting License Sales - Fiscal Year 2019,https://data.virginia.gov/api/action/datastore_search?resource_id=a3686149-da6a-4332-afaf-193bd97402a2&limit=0
Neighborhood Ultility Permits Point,https://data.virginia.gov/api/action/datastore_search?resource_id=a36ae262-acf9-4a3c-974d-75ee20592351&limit=0
Overdose Deaths by Year and Geography - VDH - Virginia,https://data.virginia.gov/api/action/datastore_search?resource_id=a3a62450-44f6-4db2-b400-318c57674b11&limit=0
2018-2019 Career and Technical Education Report Law 174 - New York,https://data.virginia.gov/api/action/datastore_search?resource_id=a3a8f13c-d918-4904-8efb-614bd38b307d&limit=0
Railroad Equipment Accident/Incident Source Data (Form 54),https://data.virginia.gov/api/action/datastore_search?resource_id=a3adb6f3-a85c-47f9-9c86-724cbcffa622&limit=0
Monthly Motor Fuel - Gasoline Volumes Distributed,https://data.virginia.gov/api/action/datastore_search?resource_id=a3bbaae1-f28c-454f-879b-25399bd2a5ea&limit=0
Species with Five Year Status Reviews (5YSR),https://data.virginia.gov/api/action/datastore_search?resource_id=a3cc4b68-f0d1-4248-b1bb-3b170020bbb2&limit=0
VDH PUD Overdose Deaths by Year and Quarter,https://data.virginia.gov/api/action/datastore_search?resource_id=a3eaf734-3fc3-4384-bc6d-33404ca1b9bb&limit=0
2017 Managed Care Programs by State,https://data.virginia.gov/api/action/datastore_search?resource_id=a40799e9-9afd-4efe-9b2b-189f765a91e1&limit=0
Road Polygons,https://data.virginia.gov/api/action/datastore_search?resource_id=a4293583-b2af-4cde-9ed8-578b3663b545&limit=0
Streets,https://data.virginia.gov/api/action/datastore_search?resource_id=a49b6187-16f8-4124-976c-6f266277e03f&limit=0
Washington Health Workforce Survey Data,https://data.virginia.gov/api/action/datastore_search?resource_id=a50a2db8-2e64-4026-9575-c0b4ccd90620&limit=0
GOPI Resource - Monthly Labor Force Participation Rate - Maryland,https://data.virginia.gov/api/action/datastore_search?resource_id=a516a06c-7944-4b30-b1cd-45e3eabeca39&limit=0
Listed Foreign Species,https://data.virginia.gov/api/action/datastore_search?resource_id=a53fffde-ff81-4d19-9350-123ddbf191d3&limit=0
Product Data for Newly Reported Drugs in the Medicaid Drug Rebate Program 2023-12-18-to-2023-12-24,https://data.virginia.gov/api/action/datastore_search?resource_id=a55188bd-2ac2-4469-a991-cda47a15cd38&limit=0
Elementary School Attendance Areas,https://data.virginia.gov/api/action/datastore_search?resource_id=a565b24b-3e1a-47a8-b862-774e7edb5a99&limit=0
"PLACES: ZCTA Data (GIS Friendly Format), 2024 release",https://data.virginia.gov/api/action/datastore_search?resource_id=a56a6b17-8e18-43ea-82d3-5bcec30ec177&limit=0
Ozone Daily Data in Virginia (2021),https://data.virginia.gov/api/action/datastore_search?resource_id=a571dd9a-8a89-49cf-bcfb-c504efcd9175&limit=0
Managed Care Programs by State,https://data.virginia.gov/api/action/datastore_search?resource_id=a59b9c2d-a670-4c16-a108-a181a3faea57&limit=0
DEQ Regional Boundaries,https://data.virginia.gov/api/action/datastore_search?resource_id=a5f84fe0-569e-4098-af7d-a47a343cffc4&limit=0
Proposed for Status Change or Delisting Species,https://data.virginia.gov/api/action/datastore_search?resource_id=a639fc59-6c27-4d0b-abc6-df67400c276c&limit=0
VDH-COVID-19-PublicUseDataset-Cases_By-District-Death-Hospitalization   - RETIRED Dataset,https://data.virginia.gov/api/action/datastore_search?resource_id=a6437023-c455-4e63-978a-5f8debd366ef&limit=0
Weekly Rates of Laboratory-Confirmed RSV Hospitalizations from the RSV-NET Surveillance System,https://data.virginia.gov/api/action/datastore_search?resource_id=a643cd49-c330-478a-8ca6-ddb6e718ccba&limit=0
"Provisional COVID-19 death counts, rates, and percent of total deaths, by jurisdiction of residence",https://data.virginia.gov/api/action/datastore_search?resource_id=a6aa41d1-10e3-44e7-944b-d6c3b68776ac&limit=0
ThoroughfarePlan layer,https://data.virginia.gov/api/action/datastore_search?resource_id=a71c636f-35b6-4d79-9e02-45b44638267b&limit=0
Violations,https://data.virginia.gov/api/action/datastore_search?resource_id=a72ac838-e7cb-431f-a586-a813cf500eb4&limit=0
DegreeAwards by Locality - Virginia,https://data.virginia.gov/api/action/datastore_search?resource_id=a72ce1de-f6b2-4efd-a28b-3afddb6f6c4f&limit=0
devAuto_measure_compare,https://data.virginia.gov/api/action/datastore_search?resource_id=a76a4407-790f-41db-aada-412be3bac563&limit=0
2022 - 2024 NTD Annual Data - Service (by Mode and Time Period),https://data.virginia.gov/api/action/datastore_search?resource_id=a7d8c60c-75a1-47ed-8c76-88bd54617ad5&limit=0
CAP Regions,https://data.virginia.gov/api/action/datastore_search?resource_id=a8b2d3b1-91bf-448c-be45-d85f059ad825&limit=0
Site Records PLUS,https://data.virginia.gov/api/action/datastore_search?resource_id=a8f19be1-f8f0-45b7-a703-8f6dcc7969cb&limit=0
2023 Contours - 5ft,https://data.virginia.gov/api/action/datastore_search?resource_id=a9119965-62dc-4f1b-8e14-d9785665a087&limit=0
Inspections Per Unit,https://data.virginia.gov/api/action/datastore_search?resource_id=a955e7ef-2a09-4ce5-b2b6-7d126acb510e&limit=0
PA Labor Force Participation Rates of People with Disabilities July 2019 - Current Statewide Labor & Industry,https://data.virginia.gov/api/action/datastore_search?resource_id=a97bd5f4-6113-4df8-ae58-c59b32ebe2ad&limit=0
FY2016 Data Resource Guide,https://data.virginia.gov/api/action/datastore_search?resource_id=a9a08b2a-9fb4-4a6d-8567-0f53591beb6d&limit=0
Pocket Guide to Transportation-Transportation Network Length,https://data.virginia.gov/api/action/datastore_search?resource_id=a9f56779-adb0-4973-be79-531eda15d92d&limit=0
Human Services Offices,https://data.virginia.gov/api/action/datastore_search?resource_id=a9f7fc5a-31e4-4beb-a36a-3e94af26da8c&limit=0
Industry Partnership Wage Program PY 2013-2017 Labor And Industry - Pennsylvania,https://data.virginia.gov/api/action/datastore_search?resource_id=aa12b41e-80e0-42b6-adb1-3a964ae43a96&limit=0
GIS | Virginia County Boundaries,https://data.virginia.gov/api/action/datastore_search?resource_id=aa58da73-a061-4b10-9a08-5e9fbe207101&limit=0
Respiratory Conditions in the Medicaid and CHIP Population,https://data.virginia.gov/api/action/datastore_search?resource_id=aa86f590-c2df-4da0-b5af-71db1e104479&limit=0
Complaints,https://data.virginia.gov/api/action/datastore_search?resource_id=aa8fbdf3-4641-4f4b-9565-c9a0d0391e46&limit=0
"Weekly Cumulative Influenza Vaccination Coverage, by Flu Season and Race and Ethnicity, Medicare Fee-For-Service Beneficiaries aged ≥65 years, United States, Data Source: Centers for Medicare & Medicaid Services Chronic Conditions Warehouse",https://data.virginia.gov/api/action/datastore_search?resource_id=aa9ab3f3-b203-47c2-9446-095367b50de1&limit=0
Full-time Equivalent (FTE) Totals by Agency (2023-2019) - Virginia,https://data.virginia.gov/api/action/datastore_search?resource_id=aaa739db-d1c5-4f7e-bbbc-22122e6a5528&limit=0
Occupational Employment and Wages in Richmond,https://data.virginia.gov/api/action/datastore_search?resource_id=aaac4e80-e986-46a2-be91-22ebb0bafcba&limit=0
Existing Bicycle and Pedestrian Network,https://data.virginia.gov/api/action/datastore_search?resource_id=aae0c2a0-d23d-4c08-ba22-240a243e9ec9&limit=0
The Slover Creative Studios,https://data.virginia.gov/api/action/datastore_search?resource_id=aae7f192-b3ab-4468-bb91-9ee4d22070e0&limit=0
Special Tax Areas,https://data.virginia.gov/api/action/datastore_search?resource_id=aaf7f966-6f38-4cf2-adfb-a4184f8f4366&limit=0
ANA Annual Data Report,https://data.virginia.gov/api/action/datastore_search?resource_id=aaf957f9-a4c6-493b-bee4-7a87553900eb&limit=0
prodAuto_states,https://data.virginia.gov/api/action/datastore_search?resource_id=ab2badd2-ba9f-40aa-8dca-0d04bc7ab417&limit=0
CrashData Details,https://data.virginia.gov/api/action/datastore_search?resource_id=abb1056f-660b-4908-98c4-1d4e1371637f&limit=0
Location of Publicly Owned Broadband Infrastructure in the Town of Dumfries,https://data.virginia.gov/api/action/datastore_search?resource_id=ac294232-ad9e-4356-940d-bdbbb114662b&limit=0
"Weekly Differences in Cumulative Influenza Vaccination Coverage by Selected Demographics and by Season, 2024-25 and 2024-25 Compared with 2023-24, Children 6 Months -17 Years, United States",https://data.virginia.gov/api/action/datastore_search?resource_id=ac61ac60-c4a6-4879-b4ca-9d5955598072&limit=0
Non-NPL Federal Facilities,https://data.virginia.gov/api/action/datastore_search?resource_id=ac6d1072-e756-4b9f-b311-dea4bbfcf20c&limit=0
Virginia Labor Force and Unemployment estimates by Month by County,https://data.virginia.gov/api/action/datastore_search?resource_id=acd5877f-6891-45d1-8e98-81cf2743c477&limit=0
PointsOfInterest layer,https://data.virginia.gov/api/action/datastore_search?resource_id=acdafcb5-cacb-46a1-9abb-a975346f5269&limit=0
Report of Graduates 2001-02,https://data.virginia.gov/api/action/datastore_search?resource_id=acfe9fdc-9fdf-4172-8c13-5e66ae53151a&limit=0
Product Data for Newly Reported Drugs in the Medicaid Drug Rebate Program 10-13-2025-to-10-19-2025,https://data.virginia.gov/api/action/datastore_search?resource_id=acff0abc-216f-4bbf-8999-277a80a0e4cb&limit=0
Consumer Airfare Report: Table 5 - Detailed Fare Information For Highest and Lowest Fare Markets Under 750 Miles,https://data.virginia.gov/api/action/datastore_search?resource_id=ad5f29f0-fdd5-4111-bc8a-8ea682f90056&limit=0
Town of Bedford Enterprise Zones - Open Data,https://data.virginia.gov/api/action/datastore_search?resource_id=ad61729d-1cba-4c24-b898-ad824ce4c01a&limit=0
Short Term Rental Districts - Sandbridge,https://data.virginia.gov/api/action/datastore_search?resource_id=ad81b66f-7bc6-4d19-8e18-2ab1323f0e53&limit=0
VDH PUD HAI LTACH VA Long-term Acute Care Hospitals,https://data.virginia.gov/api/action/datastore_search?resource_id=ad9a9d6f-f8c8-48e9-b28c-e6746e0bc61d&limit=0
implAuto_measure_allStates,https://data.virginia.gov/api/action/datastore_search?resource_id=addcccc1-ac82-4118-a968-413da774cd48&limit=0
MinePoints layer,https://data.virginia.gov/api/action/datastore_search?resource_id=ae014ad1-659e-48c1-9ad0-d3b9156542f2&limit=0
GOPI Resource: Number of high school equivalency diplomas awarded,https://data.virginia.gov/api/action/datastore_search?resource_id=ae164691-8ada-4e40-a26c-9cc49f3002f4&limit=0
